# Dados DNS Gerados
# Total de domínios: 10000
# Formato: domínio -> ip1,ip2,ip3...

hawkinsandsons.edu -> 21.115.225.41,67.83.188.40
timothy34.com -> 23.104.124.28,132.151.25.150,31.128.105.19
melissatown.com -> 80.101.149.24,49.187.10.147,220.173.20.161
girl-tech.com -> 159.39.33.122
southkellylocal.org -> 125.131.112.244,32.80.122.188
scott245.org -> 35.183.27.105
melissafort-region.com -> 121.47.16.4,70.194.138.74,5.139.46.238
leastsys.com -> 11.95.13.47
center-more.edu -> 150.193.253.72,170.135.241.232,164.131.59.148
mlabove.edu -> 47.207.240.157,179.190.48.245
softinterest.com -> 89.86.208.137
politicalassociation.net -> 186.131.247.96,30.29.245.21
digital-hour.gov -> 91.142.70.148
kid-foundation.com -> 2.52.141.41
lakejoyonline.com -> 28.207.239.172,18.57.82.227,20.200.116.158
apievery.edu -> 172.137.84.153,115.231.218.67
method-society.edu -> 49.32.225.164,107.174.59.196,183.11.253.92
alexander496.org -> 187.115.226.185,117.221.251.132,89.106.154.114
association-analysis.gov -> 13.136.23.228,99.190.112.214,217.73.248.195
seasys.com -> 210.249.202.162
westchristinefort-region.com -> 174.111.199.213,26.135.133.121
expertcenter.com -> 182.116.94.122
chaseton.com -> 124.40.206.191,154.176.78.245
stephen-jones.com -> 56.235.66.202,193.172.59.146,156.216.151.186
lynchinc.net -> 177.0.144.218,144.13.103.48
westtheodorefurt-area.biz -> 4.197.199.4
win-society.edu -> 65.74.154.242
lisafort.info -> 195.65.77.74,24.228.171.120,209.3.169.111
devmatter.com -> 169.242.149.178,167.77.17.100,132.95.235.86
bentonshire.org -> 152.199.249.192,61.155.35.76,99.72.12.134
cloud-end.org -> 36.125.62.171,80.224.77.69
amanda584.com -> 198.235.105.140
ailisten.gov -> 204.226.13.9,207.20.141.76,62.136.42.230
ruledev.com -> 105.17.26.180,5.38.8.93
mary.matthews.org -> 95.101.18.182,187.190.184.218
rhondamartin.com -> 132.24.69.12,153.224.158.51,82.179.118.19
cory.dominguez.com -> 149.108.74.105,214.47.133.183
steven.perez.com -> 145.204.101.49,100.53.74.53
james259.com -> 57.211.235.72,194.22.82.92
underwoodgraham.edu -> 144.89.80.27,120.195.138.5,125.56.193.135
able-ai.net -> 81.100.0.85,92.115.183.34
jenkinshernandez.com -> 179.239.235.244
brent196.com -> 194.41.81.145
seanbraun.com -> 29.39.237.187
needapi.com -> 181.165.153.217
center-significant.gov -> 3.82.29.66,185.198.176.135
classassociation.net -> 22.152.163.68
adamscooleyanddawson.com -> 137.140.134.33,219.254.163.203
portmelissafort-online.com -> 154.78.154.191
institute-involve.edu -> 148.150.199.128
fact-cyber.biz -> 27.184.29.241
valenzuelamurrayandc.com -> 192.223.39.82,201.239.240.66,209.234.49.212
data-those.com -> 140.0.59.172
garner235.biz -> 67.135.120.47
laura910.com -> 19.218.22.198,2.199.184.112,176.16.145.115
southkeithburycity.com -> 144.117.184.29,74.25.123.173
finley607.org -> 82.200.252.27,70.95.227.163
ai-issue.com -> 159.161.4.156,20.185.160.81,16.4.229.163
leftapp.com -> 73.247.204.229
uponassociation.net -> 30.255.178.181
gonzalesandsons.com -> 186.108.234.45,82.235.151.92
could-web.com -> 198.14.172.48
le188.org -> 217.105.88.39
huntltd.com -> 90.15.154.58
sandersfitzpatrick.com -> 111.3.179.7,86.65.98.113
forget-foundation.info -> 113.38.89.98
randyriggs.com -> 113.17.99.171,51.198.86.160,198.197.208.68
variouscenter.info -> 26.188.29.221
kidassociation.org -> 82.24.188.95,61.233.196.226
moorevaldezandflemin.com -> 16.175.168.50,38.225.69.16,54.117.125.232
cyberalone.gov -> 139.211.125.4
kentyoung.net -> 94.41.51.39
ml-draw.com -> 72.164.236.34
mcguireltd.com -> 91.165.58.8,59.222.8.153
cordovamitchell.com -> 78.254.246.154,181.184.102.211,124.116.167.68
center-role.com -> 216.225.157.153,115.148.32.66,155.204.41.33
owens14.biz -> 151.103.131.189,2.69.104.161
codeeducation.org -> 193.16.101.55
shawnburgh-online.com -> 88.51.214.162
standcenter.biz -> 166.40.87.246
kennethcook.com -> 58.41.39.161,71.160.8.18
association-all.com -> 27.33.4.200,159.218.189.249
diazandsons.com -> 151.231.31.59
hartplc.org -> 24.138.190.119,40.27.249.52
mlsport.com -> 99.120.222.229
thompsonpeckandhoffm.org -> 153.139.247.250
westryanlocal.net -> 75.249.56.201
matthew.reed.biz -> 62.226.103.101,167.37.212.147
cranejonesandrichard.edu -> 24.3.205.41,141.241.189.64
krause489.com -> 22.85.20.3
hubbardking.com -> 208.162.248.157,159.133.85.102,42.53.78.158
brother-center.com -> 98.38.151.231,37.181.30.147,56.27.247.186
westedgarchester.com -> 183.241.193.60
burnettandsons.info -> 168.133.254.217,222.99.140.250
amongweb.biz -> 179.8.112.253,192.96.39.128,70.235.198.9
gary307.edu -> 81.112.36.58,80.17.137.38
john-tate.org -> 200.122.64.73,166.109.250.63
southkarenburylocal.com -> 64.232.188.63
westzacharyshireregion.com -> 128.195.71.161,34.172.220.6,6.36.100.248
api-admit.com -> 98.66.206.23,176.206.32.233,34.34.25.198
on-center.org -> 170.115.0.83
center-run.gov -> 177.139.14.122,46.42.178.226
matthew619.com -> 189.211.230.236
take-soft.com -> 160.155.204.37,134.195.39.179
keyinc.edu -> 58.140.193.217,154.192.213.162
eastsusanland.com -> 108.166.88.237,222.86.40.4
parsonsthomas.org -> 86.48.153.237
ai-others.biz -> 11.10.214.125,42.40.5.16
bryantllc.org -> 144.220.134.141
valenzuelaramseyandg.com -> 168.199.15.218
adam.lane.com -> 78.87.133.181
apibar.com -> 184.79.153.32
julie.wood.com -> 195.106.114.70,19.214.231.29
myershenry.org -> 211.22.242.72
development-foundation.org -> 86.26.111.231
melissaturner.net -> 220.172.203.20
kellygarcia.com -> 124.40.105.111,218.85.180.66,97.10.157.173
society-specific.biz -> 78.120.149.136
ruizandsons.org -> 199.250.120.23,38.4.130.17
sabrina.gutierrez.com -> 219.166.127.147
tracymouth-city.edu -> 4.242.212.215
lakemarcushavenarea.com -> 102.251.74.46,34.80.16.155,13.231.101.68
experienceassociation.org -> 145.223.74.138,171.229.50.171,13.165.91.74
soft-other.net -> 4.255.247.204
institute-perform.com -> 110.239.22.7
softpopulation.net -> 56.96.130.122,139.96.191.8
mitchellsexton.com -> 41.23.179.187
grahamburgh.org -> 90.132.47.255,4.169.203.127
harrisonandsons.com -> 211.237.178.166,13.130.156.117,195.225.150.48
thing-dev.com -> 2.33.128.85,106.37.176.85
wall-app.com -> 9.104.41.208,223.232.132.141
gregoryinc.net -> 50.244.243.52
sloan411.com -> 88.189.163.155
changmitchellandgibs.net -> 182.213.96.177,125.32.163.174
john.jones.org -> 181.245.255.232,200.126.170.60
reynoldsalvaradoands.com -> 17.153.21.242,221.129.66.123,144.114.207.211
olsonberglocal.com -> 179.31.123.22,67.239.228.191
aaronbury-local.com -> 11.243.77.0
mathisburgh.com -> 37.111.138.18,156.155.20.252,31.56.192.241
kristi.mullins.org -> 140.14.145.247,217.10.64.51,84.196.165.228
jason.perez.com -> 136.146.89.87
joseph157.info -> 191.66.181.112
carrillomouth-area.com -> 27.150.107.216,26.217.183.250,70.211.93.151
dominique.boyd.com -> 213.249.117.2
garciallc.com -> 14.233.95.158
wandaperez.com -> 46.189.30.134
center-pass.edu -> 175.233.218.129
gregorytowncity.biz -> 185.33.175.131
steven-mccullough.info -> 143.200.8.178
alvaradomoody.com -> 62.99.48.30,88.136.75.109
part-center.com -> 143.164.237.18
lawrencefoxandallen.info -> 131.126.21.38,109.19.98.99,37.50.155.96
marquezpadilla.org -> 25.70.34.0,60.124.155.246,132.94.46.3
naturefoundation.net -> 199.222.121.46
dinnerassociation.info -> 178.130.124.226,218.107.13.230,146.152.205.135
tiffanyshire.com -> 68.35.29.29,85.117.209.39
smilecenter.info -> 23.89.88.78,201.84.41.55,203.141.57.135
cyberbegin.com -> 157.122.230.172,100.252.199.70
ashley.taylor.com -> 152.66.186.219,219.76.108.220,63.148.236.225
marshallmillerandmen.net -> 137.214.60.109
northkristinavillecity.com -> 181.177.103.106
montoyacontrerasandc.gov -> 52.118.145.97
bed-dev.com -> 52.177.250.210
association-peace.org -> 48.55.4.244,209.94.41.232
society-other.com -> 156.127.223.218,64.229.180.252,128.129.205.220
institute-ability.com -> 187.76.21.206,15.189.109.251,216.187.146.249
hopkinsgroup.info -> 217.96.61.186,220.156.72.87
baileyberg.com -> 140.178.44.172,169.88.103.160,71.244.125.163
peaceapi.edu -> 26.158.210.83,77.229.173.43
jamiebury-local.edu -> 59.166.52.193,30.81.226.57
jimenezboroughonline.org -> 114.20.207.181
importantml.com -> 165.91.93.252
morrisborough-online.biz -> 128.148.175.175,60.1.177.111
westaaronfort.com -> 75.171.66.248,208.244.127.203
storyai.biz -> 34.65.55.9,24.116.84.125
longchester-region.biz -> 159.215.161.187,174.47.0.8,18.226.30.126
wilsonburgh-local.com -> 46.188.162.174,59.21.162.37
douglassanchezandmay.com -> 73.213.58.141
happencode.net -> 188.97.34.173,206.249.69.170,187.152.214.146
patelluna.org -> 223.170.248.19,102.10.197.193,18.254.232.65
skin-society.org -> 95.243.52.203,107.149.126.66
readsociety.com -> 157.133.37.209,171.18.118.81
perrygregoryandayers.biz -> 99.7.240.238
ai-behavior.biz -> 121.163.10.87,143.35.100.108
portashleyburgharea.biz -> 222.31.237.92
goalcenter.org -> 51.20.73.68
especially-dev.com -> 112.156.171.225
floressotoandcopelan.info -> 57.168.81.187
northbryan-region.com -> 56.246.225.85,105.227.210.8,160.220.111.31
her-society.com -> 152.226.196.143
event-tech.org -> 93.150.168.253,209.198.111.78,211.117.129.243
believe-app.com -> 103.116.174.46,182.64.207.76,223.62.211.132
newrobertonline.org -> 207.220.161.230
sandraeaton.com -> 186.36.17.119,153.31.209.107
letsociety.net -> 17.245.66.252
api-good.com -> 34.93.28.157
thomas102.org -> 152.150.106.95,134.38.124.202
kellyside-local.com -> 99.211.121.1
mlact.com -> 72.37.143.103
painting-foundation.biz -> 113.173.139.91,100.160.241.224,44.123.119.112
marketcenter.com -> 166.187.40.7
center-again.biz -> 107.254.211.215,25.48.37.241
wardgroup.org -> 72.170.132.164,178.40.32.190
geraldstadlocal.edu -> 86.154.184.241,161.92.13.31
app-material.com -> 27.170.179.73
greatapp.com -> 2.160.68.107,109.229.202.168,40.76.31.14
institute-rock.com -> 7.236.6.49,155.250.190.124
saundersplc.com -> 181.172.188.60
portjoecity.info -> 201.193.92.15,15.247.52.179,76.104.162.231
have-api.com -> 166.143.30.2,42.6.136.40,51.211.207.60
adamsview-region.biz -> 148.138.150.236,73.168.48.227
code-watch.org -> 9.164.177.140
northyolandastad-area.com -> 177.147.180.59
never-soft.org -> 7.215.106.57
lesliesingh.com -> 165.156.35.149,186.212.82.214,4.24.135.192
frontfoundation.com -> 9.189.240.231,90.232.239.32
wheelerlara.com -> 123.255.19.42
association-learn.net -> 77.147.202.101,29.168.22.140,56.149.12.78
phillipsfarmerandall.info -> 116.206.58.91,167.21.61.186,125.162.57.220
gonzalez883.gov -> 20.187.146.137
lawtech.edu -> 213.114.215.5
jensen540.com -> 64.8.126.237
easttoddonline.org -> 103.254.180.211,117.2.245.178,74.136.161.245
business-dev.com -> 128.142.25.218
frontassociation.com -> 208.31.253.18
johnny-anderson.org -> 62.154.216.4
martinland-area.com -> 125.242.126.216
app-little.com -> 118.142.22.225
nicholasarmstrong.info -> 186.37.140.199
beverly390.org -> 83.19.17.194,23.107.72.5,55.89.132.102
foundation-democratic.net -> 150.103.159.234,12.202.128.99
tech-move.com -> 187.21.87.144
wigginschavezandsanc.gov -> 164.12.247.14,202.135.35.239
burkemyersandellison.edu -> 117.31.67.158,99.212.197.85,119.160.176.105
ramirezmouthlocal.com -> 133.20.55.69,81.139.235.60,15.28.41.139
patrickland-local.net -> 161.77.88.187,223.2.169.114
nathanielshire-local.com -> 215.17.244.93
cardfoundation.com -> 177.75.178.157,129.210.107.80,218.91.165.146
westjustinville.info -> 28.39.48.221,55.81.6.202,52.164.41.180
newjeffreyport-online.com -> 217.75.93.133,62.9.205.90,72.159.111.35
bishopandsons.org -> 204.113.78.9
stagefoundation.gov -> 192.154.2.200,44.240.125.116
hotcenter.com -> 214.59.98.115
richardsonduffyanded.org -> 208.164.245.57
fostercochranandgord.edu -> 179.215.90.99,128.1.134.253,15.210.27.147
south-dev.org -> 158.31.198.147,191.60.38.196
southmelissa.com -> 35.8.162.220
persociety.com -> 207.165.47.53
jeffrey469.org -> 11.244.197.251,220.80.115.114,63.248.27.250
really-api.com -> 159.232.231.87
most-web.org -> 165.92.16.130,193.28.73.145
joshuastad.org -> 156.101.108.100
newricardoonline.com -> 204.55.181.237,129.26.24.101
salazarburgh.com -> 137.113.181.46,41.116.47.93
list-foundation.edu -> 13.135.181.33
keith437.com -> 51.121.122.64,150.122.136.28,39.191.143.207
southscottborough-online.com -> 156.78.169.120,109.13.60.111,3.215.102.208
ellenhendrix.com -> 147.119.84.112,85.19.193.148,182.106.88.73
westjamesfurtregion.com -> 62.138.192.182,77.226.25.227
doughertyjohnsonandc.com -> 129.137.203.224
millerlee.com -> 90.150.10.213
whitechan.com -> 13.20.198.114
kelleyside-region.org -> 16.230.36.139,173.119.29.64,26.172.216.5
door-soft.com -> 20.250.156.115,74.235.234.34
techforce.com -> 94.71.211.28
mendozainc.info -> 221.162.164.84,130.67.3.169
themtech.com -> 202.190.116.7,8.136.142.155,48.177.4.54
frances-shaw.org -> 192.246.104.24
kimberlyhines.com -> 207.99.23.142
martinnichols.com -> 58.123.25.170,89.138.179.27
maysys.biz -> 27.50.89.41
kellymuellerandmoss.com -> 186.119.247.36
fill-center.info -> 64.49.61.118,60.72.100.181,20.47.212.111
healthassociation.com -> 193.150.91.35
murphy678.com -> 172.132.125.43,84.125.114.223
sure-api.com -> 60.164.185.217
eastmatthew-online.net -> 13.193.178.2
kristen-soto.com -> 65.92.167.119
robertsinc.com -> 82.82.14.130,67.203.8.161
mossport.com -> 135.123.253.109,32.225.186.34
institute-necessary.com -> 155.102.90.202
northmatthewstadregion.edu -> 155.243.80.254
behind-app.net -> 116.141.114.52,81.161.171.162
scott280.net -> 66.166.207.68
collins765.edu -> 4.69.118.43,200.141.21.239,94.144.78.35
agency-sys.biz -> 34.96.119.5
collinsport-local.org -> 149.64.9.175
leaveml.com -> 130.155.40.172
samantha.perez.net -> 141.131.189.87,3.157.33.250,40.247.121.158
ai-truth.com -> 109.206.28.78
wisehendricks.com -> 66.116.215.157,11.136.239.27
baileyllc.com -> 213.227.37.90
society-ever.com -> 125.160.189.40,47.219.180.100,130.65.2.205
blairllc.com -> 33.41.212.255
apiexplain.info -> 154.178.19.152
missionsociety.com -> 148.60.65.13,64.167.221.23,152.24.62.55
lakesamuelshire-area.com -> 156.169.9.20,101.254.225.202,172.236.247.101
verycenter.com -> 58.0.148.83,202.52.142.47,112.72.251.199
portcourtney-local.org -> 38.243.1.90,134.35.184.47
brownjames.net -> 58.42.169.62,41.210.93.149,46.211.24.27
apibrother.com -> 109.150.62.198
fisherandsons.com -> 30.122.74.242,42.90.239.212
kristinraymond.com -> 159.226.10.240
fowlermcmahonandfree.org -> 35.213.216.133,156.226.245.137
owensandsons.edu -> 133.187.54.17,191.223.134.180
dev-between.com -> 204.75.105.200
joshua.reyes.com -> 204.168.238.109,122.5.17.4
millerchester.org -> 48.244.69.61
society-everybody.org -> 187.214.222.91,98.23.2.208,54.20.129.160
newrebecca-region.com -> 50.74.167.34,187.207.192.224
jonathan-keller.org -> 170.117.64.108,175.180.8.183
ml-open.info -> 95.11.250.243
them-sys.biz -> 16.171.92.49,140.79.46.20
wrightmyers.org -> 42.139.198.47
nolanmontoya.net -> 128.39.210.246,159.24.11.193
juanlowe.com -> 48.188.230.110,171.20.191.55,74.231.32.227
bensonborough-region.com -> 50.19.21.227
eric.gomez.com -> 44.163.34.225
rothgroup.org -> 178.211.58.81,101.130.252.77
sheila.roy.com -> 36.162.26.250,171.104.2.143
sarahstad-online.edu -> 191.102.87.107,55.137.227.96
orrgordon.edu -> 81.135.23.160
lakealexanderonline.org -> 105.38.45.181
lopez144.com -> 43.204.19.117,141.143.160.205,19.94.200.138
soft-significant.info -> 180.216.165.157
harrisonmouth-local.org -> 114.121.115.77,212.3.16.199
westchester-area.edu -> 29.230.191.38
rogers190.com -> 9.250.90.35
partnerassociation.net -> 146.190.210.15
soft-sound.com -> 60.144.251.194,157.76.171.8,180.213.99.214
robertslawsonandlee.com -> 90.177.119.16,31.214.66.86,110.115.220.68
robert227.com -> 160.18.191.68,218.146.24.218
southdebra-online.org -> 214.178.18.134,177.4.21.152
center-cut.com -> 71.230.122.183,214.154.197.241
webbplc.net -> 79.146.166.20,45.69.149.23,2.226.237.64
garcia494.com -> 38.34.44.201,9.175.184.27
ramirez365.com -> 162.133.51.28
enjoy-society.com -> 35.187.136.112
misty908.com -> 117.216.136.110
jones332.com -> 47.108.11.209,1.48.65.44
washingtongreen.com -> 84.82.66.251
northemilychesterarea.biz -> 90.229.50.84,170.241.86.59
gomez467.com -> 34.108.132.193,201.164.63.93,213.150.60.55
take-sys.net -> 95.165.46.111
andrea261.com -> 109.99.231.135
littleplc.com -> 199.74.247.37
troublecloud.com -> 202.218.62.244,203.153.107.175
sherri985.biz -> 58.156.166.48,67.220.179.89
nextdev.com -> 36.243.230.203,62.185.109.19,171.252.85.93
wind-institute.com -> 153.66.127.228,68.29.107.12,94.145.57.181
ivanchester-online.com -> 14.177.195.156
brandonsidelocal.biz -> 100.11.229.141,181.63.38.246
westbobbyburylocal.com -> 22.69.87.217,93.4.32.106,81.244.234.143
karenlane.gov -> 96.20.129.16,137.236.102.218
northmatthewfurt.com -> 104.162.12.173,21.172.52.239
traci-walls.net -> 26.113.151.185
walk-institute.com -> 138.254.128.236
hallgroup.org -> 113.224.17.135,213.146.82.81,107.80.190.173
eastbailey.com -> 139.45.135.73
scottrodriguez.com -> 143.236.176.223,6.93.172.184
ai-might.net -> 187.197.63.88
filmdigital.com -> 113.93.117.243,14.109.217.31
wardadams.com -> 4.117.158.35
cervantesguerra.com -> 145.65.17.1
someassociation.net -> 28.203.6.60
robertgeorge.com -> 15.166.14.50,171.112.26.109
codepull.com -> 129.23.164.190
mariemouth.net -> 7.241.84.231
institute-herself.com -> 95.252.191.97,177.0.207.15,131.120.52.28
institute-sign.com -> 99.140.231.99,161.133.20.8
portjeremystadlocal.com -> 199.1.53.243,126.107.64.172
api-economic.com -> 87.252.15.157,154.233.223.42
ai-everything.edu -> 67.30.230.7,89.247.20.21
allow-foundation.com -> 76.203.25.229
willcenter.com -> 218.117.196.72
smithgroup.com -> 106.201.80.239
tabletech.org -> 194.55.222.50
right-association.com -> 1.39.142.222,197.26.245.156
hodgesgroup.com -> 170.232.40.32
northnicholasregion.com -> 41.254.149.95
jamessmith.com -> 30.93.53.139
guzmanplc.org -> 61.196.94.211,216.0.102.26,71.12.112.76
ai-pm.com -> 151.42.168.49,68.181.232.123
carly.mckinney.net -> 85.75.50.68
robert.alexander.org -> 165.186.210.154,110.172.213.114,198.221.99.163
woodruizandreynolds.com -> 48.225.0.24,65.204.228.245,106.248.181.80
linda467.org -> 188.11.62.15
foundation-measure.edu -> 199.27.208.39
industry-code.net -> 59.25.127.240,82.222.222.41
eastmichael.net -> 30.51.144.229
fieldinstitute.com -> 83.67.208.108,151.128.87.160
jimenez457.org -> 97.7.45.173
crawfordflemingandco.com -> 168.252.132.231,150.67.152.190,105.243.205.156
